path,emotion_class,augmented
../mfcc_images/EMODB/wav/08b03Tc.png,3,0
../mfcc_images/EMODB/wav/03a04Nc.png,2,0
../mfcc_images/EMODB/wav/16a05La.png,3,0
../mfcc_images/EMODB/wav/11a04Fd.png,1,0
../mfcc_images/EMODB/wav/03a05Fc.png,1,0
../mfcc_images/EMODB/wav/13a05Wc.png,0,0
../mfcc_images/EMODB/wav/11a07Ld.png,3,0
../mfcc_images/EMODB/wav/14a02Wc.png,0,0
../mfcc_images/EMODB/wav/10b03Wb.png,0,0
../mfcc_images/EMODB/wav/03a07Fa.png,1,0
../mfcc_images/EMODB/wav/13a07Na.png,2,0
../mfcc_images/EMODB/wav/16b02Fd.png,1,0
../mfcc_images/EMODB/wav/11a05Na.png,2,0
../mfcc_images/EMODB/wav/03b01Fa.png,1,0
../mfcc_images/EMODB/wav/11a04Wc.png,0,0
../mfcc_images/EMODB/wav/11a02Nc.png,2,0
../mfcc_images/EMODB/wav/14a01Na.png,2,0
../mfcc_images/EMODB/wav/08a07Fd.png,1,0
../mfcc_images/EMODB/wav/03b10Nc.png,2,0
../mfcc_images/EMODB/wav/15b10Nc.png,2,0
../mfcc_images/EMODB/wav/16b01Wb.png,0,0
../mfcc_images/EMODB/wav/03a07La.png,3,0
../mfcc_images/EMODB/wav/11b10Nc.png,2,0
../mfcc_images/EMODB/wav/15a05Lb.png,3,0
../mfcc_images/EMODB/wav/03b09Wa.png,0,0
../mfcc_images/EMODB/wav/16a04Wc.png,0,0
../mfcc_images/EMODB/wav/11b01Nc.png,2,0
../mfcc_images/EMODB/wav/16a05Fc.png,1,0
../mfcc_images/EMODB/wav/16a05Tb.png,3,0
../mfcc_images/EMODB/wav/16b10Fb.png,1,0
../mfcc_images/EMODB/wav/13a01Wb.png,0,0
../mfcc_images/EMODB/wav/16a07Wa.png,0,0
../mfcc_images/EMODB/wav/14a02Wa.png,0,0
../mfcc_images/EMODB/wav/15a07Fb.png,1,0
../mfcc_images/EMODB/wav/14a07Ld.png,3,0
../mfcc_images/EMODB/wav/13b03Wc.png,0,0
../mfcc_images/EMODB/wav/09b01Na.png,2,0
../mfcc_images/EMODB/wav/08b02Wd.png,0,0
../mfcc_images/EMODB/wav/08b09Nb.png,2,0
../mfcc_images/EMODB/wav/15b09Fa.png,1,0
../mfcc_images/EMODB/wav/13b09Fc.png,1,0
../mfcc_images/EMODB/wav/15a01Nb.png,2,0
../mfcc_images/EMODB/wav/09b02Wc.png,0,0
../mfcc_images/EMODB/wav/11b09Ld.png,3,0
../mfcc_images/EMODB/wav/15a04Nc.png,2,0
../mfcc_images/EMODB/wav/10a02Lb.png,3,0
../mfcc_images/EMODB/wav/09a04Wa.png,0,0
../mfcc_images/EMODB/wav/08b01Na.png,2,0
../mfcc_images/EMODB/wav/15a07Nc.png,2,0
../mfcc_images/EMODB/wav/13a01Lb.png,3,0
../mfcc_images/EMODB/wav/15a02Wd.png,0,0
../mfcc_images/EMODB/wav/11a01Nd.png,2,0
../mfcc_images/EMODB/wav/15a05Fb.png,1,0
../mfcc_images/EMODB/wav/11b03Wa.png,0,0
../mfcc_images/EMODB/wav/13a02Ta.png,3,0
../mfcc_images/EMODB/wav/14a04Tc.png,3,0
../mfcc_images/EMODB/wav/14a05Na.png,2,0
../mfcc_images/EMODB/wav/15b10Nb.png,2,0
../mfcc_images/EMODB/wav/08a07La.png,3,0
../mfcc_images/EMODB/wav/03a04Ta.png,3,0
../mfcc_images/EMODB/wav/09b10Nd.png,2,0
../mfcc_images/EMODB/wav/16a01Fc.png,1,0
../mfcc_images/EMODB/wav/10b10Fc.png,1,0
../mfcc_images/EMODB/wav/15b09Wb.png,0,0
../mfcc_images/EMODB/wav/16b01Lc.png,3,0
../mfcc_images/EMODB/wav/15b01Na.png,2,0
../mfcc_images/EMODB/wav/14b10Tc.png,3,0
../mfcc_images/EMODB/wav/15a05Na.png,2,0
../mfcc_images/EMODB/wav/03a01Nc.png,2,0
../mfcc_images/EMODB/wav/03a01Wa.png,0,0
../mfcc_images/EMODB/wav/14a04Wc.png,0,0
../mfcc_images/EMODB/wav/16b09La.png,3,0
../mfcc_images/EMODB/wav/14a04Tb.png,3,0
../mfcc_images/EMODB/wav/14b01Na.png,2,0
../mfcc_images/EMODB/wav/08a02Fe.png,1,0
../mfcc_images/EMODB/wav/12b10Wa.png,0,0
../mfcc_images/EMODB/wav/13a02Wa.png,0,0
../mfcc_images/EMODB/wav/11b09Td.png,3,0
../mfcc_images/EMODB/wav/16b10Wa.png,0,0
../mfcc_images/EMODB/wav/13a07Fd.png,1,0
../mfcc_images/EMODB/wav/08a01Wc.png,0,0
../mfcc_images/EMODB/wav/03b10Wc.png,0,0
../mfcc_images/EMODB/wav/03b10Wb.png,0,0
../mfcc_images/EMODB/wav/13b02Fb.png,1,0
../mfcc_images/EMODB/wav/13a07Wb.png,0,0
../mfcc_images/EMODB/wav/13b01Ld.png,3,0
../mfcc_images/EMODB/wav/16a07Nb.png,2,0
../mfcc_images/EMODB/wav/03a02Wb.png,0,0
../mfcc_images/EMODB/wav/11b10Ld.png,3,0
../mfcc_images/EMODB/wav/15a04Wb.png,0,0
../mfcc_images/EMODB/wav/11a05Wd.png,0,0
../mfcc_images/EMODB/wav/13a05Nb.png,2,0
../mfcc_images/EMODB/wav/11a05Fb.png,1,0
../mfcc_images/EMODB/wav/09b03Nb.png,2,0
../mfcc_images/EMODB/wav/16b10Tb.png,3,0
