path,emotion_class,augmented
../mfcc_images/EMODB/wav/11b09Td.png,3,0
../mfcc_images/EMODB/wav/09a07Na.png,2,0
../mfcc_images/EMODB/wav/16a04Fa.png,1,0
../mfcc_images/EMODB/wav/03a07La.png,3,0
../mfcc_images/EMODB/wav/03b02Tb.png,3,0
../mfcc_images/EMODB/wav/11b02Na.png,2,0
../mfcc_images/EMODB/wav/03a05Nd.png,2,0
../mfcc_images/EMODB/wav/15b01Wc.png,0,0
../mfcc_images/EMODB/wav/14b10Wc.png,0,0
../mfcc_images/EMODB/wav/16a05Wb.png,0,0
../mfcc_images/EMODB/wav/09b01Na.png,2,0
../mfcc_images/EMODB/wav/13a02Ta.png,3,0
../mfcc_images/EMODB/wav/13a04Wc.png,0,0
../mfcc_images/EMODB/wav/12a02Wc.png,0,0
../mfcc_images/EMODB/wav/12b03Ta.png,3,0
../mfcc_images/EMODB/wav/15a05Na.png,2,0
../mfcc_images/EMODB/wav/08b09Nb.png,2,0
../mfcc_images/EMODB/wav/15b10Nc.png,2,0
../mfcc_images/EMODB/wav/10b10Lc.png,3,0
../mfcc_images/EMODB/wav/15b01Na.png,2,0
../mfcc_images/EMODB/wav/14a01Na.png,2,0
../mfcc_images/EMODB/wav/08a01Wa.png,0,0
../mfcc_images/EMODB/wav/12a02Nb.png,2,0
../mfcc_images/EMODB/wav/11b10Nc.png,2,0
../mfcc_images/EMODB/wav/15a01Wa.png,0,0
../mfcc_images/EMODB/wav/16b10Wa.png,0,0
../mfcc_images/EMODB/wav/14a05Wb.png,0,0
../mfcc_images/EMODB/wav/15b02Lb.png,3,0
../mfcc_images/EMODB/wav/16a05Tb.png,3,0
../mfcc_images/EMODB/wav/14a04Wc.png,0,0
../mfcc_images/EMODB/wav/16b02Lb.png,3,0
../mfcc_images/EMODB/wav/15b02Wa.png,0,0
../mfcc_images/EMODB/wav/08a05Lc.png,3,0
../mfcc_images/EMODB/wav/08a07Fd.png,1,0
../mfcc_images/EMODB/wav/08a01Na.png,2,0
../mfcc_images/EMODB/wav/13b02Fb.png,1,0
../mfcc_images/EMODB/wav/09a04La.png,3,0
../mfcc_images/EMODB/wav/03b09Nc.png,2,0
../mfcc_images/EMODB/wav/16a04Wc.png,0,0
../mfcc_images/EMODB/wav/12a01Fb.png,1,0
../mfcc_images/EMODB/wav/08b01Lb.png,3,0
../mfcc_images/EMODB/wav/09a01Wb.png,0,0
../mfcc_images/EMODB/wav/16b01La.png,3,0
../mfcc_images/EMODB/wav/14a02Fd.png,1,0
../mfcc_images/EMODB/wav/13a01Wb.png,0,0
../mfcc_images/EMODB/wav/08a04Nc.png,2,0
../mfcc_images/EMODB/wav/14a05Fa.png,1,0
../mfcc_images/EMODB/wav/11b01Fc.png,1,0
../mfcc_images/EMODB/wav/14a05Na.png,2,0
../mfcc_images/EMODB/wav/14b03Wb.png,0,0
../mfcc_images/EMODB/wav/13a07Lb.png,3,0
../mfcc_images/EMODB/wav/14b01Wc.png,0,0
../mfcc_images/EMODB/wav/14a02Nc.png,2,0
../mfcc_images/EMODB/wav/15b03Wb.png,0,0
../mfcc_images/EMODB/wav/15b03Tc.png,3,0
../mfcc_images/EMODB/wav/03a02Nc.png,2,0
../mfcc_images/EMODB/wav/08b02Wd.png,0,0
../mfcc_images/EMODB/wav/14b09Td.png,3,0
../mfcc_images/EMODB/wav/15a05Lb.png,3,0
../mfcc_images/EMODB/wav/14b02Wb.png,0,0
../mfcc_images/EMODB/wav/14a07Tc.png,3,0
../mfcc_images/EMODB/wav/09a05Nb.png,2,0
../mfcc_images/EMODB/wav/16b01Wb.png,0,0
../mfcc_images/EMODB/wav/12b02Na.png,2,0
../mfcc_images/EMODB/wav/13b09Na.png,2,0
../mfcc_images/EMODB/wav/16a05Fc.png,1,0
../mfcc_images/EMODB/wav/13b01Ld.png,3,0
../mfcc_images/EMODB/wav/11b03Wa.png,0,0
../mfcc_images/EMODB/wav/13a05Nb.png,2,0
../mfcc_images/EMODB/wav/09a04Nb.png,2,0
../mfcc_images/EMODB/wav/08b01Fe.png,1,0
../mfcc_images/EMODB/wav/13b01Fc.png,1,0
../mfcc_images/EMODB/wav/14b09Wa.png,0,0
../mfcc_images/EMODB/wav/16a04La.png,3,0
../mfcc_images/EMODB/wav/13a05Lc.png,3,0
../mfcc_images/EMODB/wav/10b01Lb.png,3,0
../mfcc_images/EMODB/wav/11b09Fd.png,1,0
../mfcc_images/EMODB/wav/15a02Ta.png,3,0
../mfcc_images/EMODB/wav/15a01Fb.png,1,0
../mfcc_images/EMODB/wav/11b09Wa.png,0,0
../mfcc_images/EMODB/wav/14a07Ld.png,3,0
../mfcc_images/EMODB/wav/03b03Tc.png,3,0
../mfcc_images/EMODB/wav/12b09Td.png,3,0
../mfcc_images/EMODB/wav/15a04Fd.png,1,0
../mfcc_images/EMODB/wav/15a01Nb.png,2,0
../mfcc_images/EMODB/wav/13a05Wc.png,0,0
../mfcc_images/EMODB/wav/12a05Lb.png,3,0
../mfcc_images/EMODB/wav/16b03Nb.png,2,0
../mfcc_images/EMODB/wav/14b02Wd.png,0,0
../mfcc_images/EMODB/wav/08a04La.png,3,0
../mfcc_images/EMODB/wav/15a02La.png,3,0
../mfcc_images/EMODB/wav/14a02La.png,3,0
../mfcc_images/EMODB/wav/08b03Fe.png,1,0
../mfcc_images/EMODB/wav/10a04Fd.png,1,0
../mfcc_images/EMODB/wav/03a01Wa.png,0,0
../mfcc_images/EMODB/wav/11b03Td.png,3,0
../mfcc_images/EMODB/wav/03a04Nc.png,2,0
../mfcc_images/EMODB/wav/15a07Fa.png,1,0
../mfcc_images/EMODB/wav/15b09Fa.png,1,0
../mfcc_images/EMODB/wav/03b10Wb.png,0,0
../mfcc_images/EMODB/wav/16a01Wb.png,0,0
../mfcc_images/EMODB/wav/16b02Fd.png,1,0
../mfcc_images/EMODB/wav/08b09Wa.png,0,0
../mfcc_images/EMODB/wav/14b02Na.png,2,0
../mfcc_images/EMODB/wav/03a04Wc.png,0,0
../mfcc_images/EMODB/wav/08a02Wc.png,0,0
../mfcc_images/EMODB/wav/11a05Td.png,3,0
../mfcc_images/EMODB/wav/16a07Fa.png,1,0
../mfcc_images/EMODB/wav/08b10Fd.png,1,0
../mfcc_images/EMODB/wav/10b10Wa.png,0,0
../mfcc_images/EMODB/wav/14a05Fb.png,1,0
../mfcc_images/EMODB/wav/11b02Fd.png,1,0
../mfcc_images/EMODB/wav/12a01Wc.png,0,0
../mfcc_images/EMODB/wav/11a02Fb.png,1,0
../mfcc_images/EMODB/wav/13a01Fd.png,1,0
../mfcc_images/EMODB/wav/08a05Nb.png,2,0
../mfcc_images/EMODB/wav/12b02Fb.png,1,0
../mfcc_images/EMODB/wav/03a01Nc.png,2,0
../mfcc_images/EMODB/wav/08a02Fe.png,1,0
../mfcc_images/EMODB/wav/03a07Nc.png,2,0
../mfcc_images/EMODB/wav/12b01Wa.png,0,0
../mfcc_images/EMODB/wav/03b10Nc.png,2,0
../mfcc_images/EMODB/wav/11a02Nc.png,2,0
